blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,gamesPlayed,giveaways,giveawaysPer60,hits,hitsPer60,lastName,missedShotCrossbar,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,playerId,positionCode,seasonId,shootsCatches,shotAttemptsBlocked,skaterFullName,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame
1,2.69,,0,,0,1,3,8.09,0,0.0,Burns,0,0,0,0,0,0,0,8470613,D,20242025,R,3,Brent Burns,0,0.0,CAR,1334.0
0,0.0,,0,,0,1,0,0.0,0,0.0,Roslovic,1,0,0,0,0,1,0,8478458,C,20242025,R,3,Jack Roslovic,0,0.0,CAR,504.0
1,5.91,,0,,0,1,1,5.91,2,11.82,Blackwell,0,0,0,0,0,0,0,8476278,C,20242025,R,1,Colin Blackwell,0,0.0,DAL,609.0
1,3.69,,0,,0,1,1,3.69,2,7.39,Bourque,0,0,0,0,3,3,0,8482145,C,20242025,R,2,Mavrik Bourque,0,0.0,DAL,974.0
1,3.35,,0,,0,1,0,0.0,1,3.35,Martinook,0,0,0,0,1,1,0,8476921,L,20242025,L,0,Jordan Martinook,0,0.0,CAR,1074.0
0,0.0,,0,,1,1,2,9.27,1,4.63,Kotkaniemi,0,0,1,0,1,2,0,8480829,C,20242025,L,0,Jesperi Kotkaniemi,0,0.0,CAR,776.0
2,6.42,,0,,0,1,2,6.42,5,16.07,Orlov,0,1,0,0,0,1,0,8475200,D,20242025,L,2,Dmitry Orlov,1,3.21,CAR,1120.0
1,3.61,,0,,0,1,0,0.0,5,18.05,Staal,0,0,1,0,0,1,0,8473533,C,20242025,L,0,Jordan Staal,0,0.0,CAR,997.0
0,0.0,0.0,0,0.0,0,1,1,3.21,0,0.0,Johnston,0,0,0,0,3,3,0,8482740,C,20242025,R,0,Wyatt Johnston,1,3.21,DAL,1121.0
0,0.0,,0,,0,1,0,0.0,1,4.25,Dadonov,0,0,0,0,1,1,0,8474149,R,20242025,L,0,Evgenii Dadonov,0,0.0,DAL,846.0
1,3.09,,0,,0,1,1,3.09,0,0.0,Robertson,0,0,0,0,0,0,0,8480027,L,20242025,L,1,Jason Robertson,0,0.0,DAL,1162.0
1,3.69,,0,,0,1,1,3.69,0,0.0,Steel,0,0,0,0,1,1,0,8479351,C,20242025,L,0,Sam Steel,0,0.0,DAL,975.0
0,0.0,,0,,0,1,0,0.0,1,9.13,Jaaska,0,0,0,0,0,0,0,8484929,L,20242025,L,0,Juha Jaaska,0,0.0,CAR,394.0
1,5.64,,0,,0,1,0,0.0,3,16.92,Smith,0,0,0,0,0,0,0,8474090,D,20242025,L,0,Brendan Smith,0,0.0,DAL,638.0
1,2.34,,0,,0,1,2,4.69,1,2.34,Slavin,0,0,0,0,2,2,0,8476958,D,20242025,L,2,Jaccob Slavin,1,2.34,CAR,1535.0
0,0.0,,0,,0,1,0,0.0,0,0.0,Aho,0,0,1,0,1,2,0,8478427,C,20242025,L,2,Sebastian Aho,0,0.0,CAR,1279.0
0,0.0,0.0,0,0.0,0,1,0,0.0,1,4.52,Robinson,0,0,0,0,0,0,0,8480762,L,20242025,L,1,Eric Robinson,0,0.0,CAR,796.0
3,7.61,,0,,0,1,3,7.61,1,2.53,Lindell,0,0,0,0,0,0,0,8476902,D,20242025,L,0,Esa Lindell,1,2.53,DAL,1418.0
2,6.53,,0,,0,1,0,0.0,2,6.53,Jarvis,0,0,0,0,0,0,0,8482093,C,20242025,R,1,Seth Jarvis,0,0.0,CAR,1102.0
1,4.94,,0,,0,1,2,9.89,3,14.83,Lundkvist,0,0,0,0,0,0,0,8480878,D,20242025,R,0,Nils Lundkvist,0,0.0,DAL,728.0
0,0.0,,0,,0,1,1,5.86,0,0.0,Bäck,0,0,0,0,0,0,0,8480840,C,20242025,L,0,Oskar Bäck,0,0.0,DAL,614.0
1,4.19,,0,,0,1,1,4.19,2,8.39,Gostisbehere,0,0,0,0,0,0,0,8476906,D,20242025,L,1,Shayne Gostisbehere,0,0.0,CAR,858.0
1,2.72,,0,,0,1,3,8.16,2,5.44,Harley,0,0,1,0,0,1,0,8481581,D,20242025,L,3,Thomas Harley,0,0.0,DAL,1323.0
1,3.1,,0,,0,1,0,0.0,2,6.2,Hintz,0,0,0,0,0,0,0,8478449,C,20242025,L,1,Roope Hintz,1,3.1,DAL,1160.0
1,2.26,0.0,0,0.0,0,1,4,9.04,1,2.26,Heiskanen,0,0,0,0,1,1,0,8480036,D,20242025,L,2,Miro Heiskanen,0,0.0,DAL,1592.0
4,13.09,,0,,0,1,1,3.27,3,9.81,Lyubushkin,0,0,0,0,2,2,0,8480950,D,20242025,R,0,Ilya Lyubushkin,0,0.0,DAL,1100.0
0,0.0,,0,,0,1,1,3.99,1,3.99,Stankoven,0,1,0,0,2,3,0,8482702,C,20242025,R,3,Logan Stankoven,0,0.0,DAL,902.0
0,0.0,,0,,0,1,1,4.97,0,0.0,Skinner,0,0,0,0,0,0,0,8475784,L,20242025,L,0,Jeff Skinner,0,0.0,EDM,724.0
1,4.53,0.0,0,0.0,0,1,0,0.0,1,4.53,Podkolzin,0,0,0,0,0,0,0,8481617,R,20242025,L,0,Vasily Podkolzin,0,0.0,EDM,793.0
0,0.0,,0,,0,1,0,0.0,5,29.6,Kapanen,0,0,0,0,0,0,0,8477953,R,20242025,R,0,Kasperi Kapanen,0,0.0,"STL,EDM",608.0
1,4.26,,0,,0,1,2,8.52,2,8.52,Henrique,0,0,0,0,1,1,0,8474641,C,20242025,L,0,Adam Henrique,0,0.0,EDM,845.0
2,6.0,,0,,0,1,1,3.0,0,0.0,Roy,0,0,0,0,3,3,0,8478911,D,20242025,R,2,Matt Roy,0,0.0,WSH,1200.0
0,0.0,0.0,0,0.0,0,1,0,0.0,0,0.0,Eller,0,1,0,0,2,3,0,8474189,C,20242025,L,1,Lars Eller,0,0.0,"PIT,WSH",603.0
0,0.0,0.0,0,0.0,0,1,0,0.0,2,8.42,McMichael,0,0,0,0,0,0,0,8481580,C,20242025,L,0,Connor McMichael,0,0.0,WSH,855.0
0,0.0,,0,,0,1,2,7.12,2,7.12,Ovechkin,0,0,0,0,1,1,0,8471214,L,20242025,R,0,Alex Ovechkin,0,0.0,WSH,1010.0
0,0.0,,0,,0,1,0,0.0,0,0.0,Strome,0,0,0,0,2,2,0,8478440,C,20242025,L,0,Dylan Strome,0,0.0,WSH,946.0
3,10.28,,0,,0,1,1,3.42,0,0.0,van Riemsdyk,0,0,0,0,0,0,0,8477845,D,20242025,R,0,Trevor van Riemsdyk,0,0.0,WSH,1050.0
0,0.0,,0,,0,1,1,3.03,0,0.0,Kulak,0,0,0,0,2,2,0,8476967,D,20242025,L,0,Brett Kulak,0,0.0,EDM,1188.0
1,3.78,,0,,0,1,2,7.57,1,3.78,Mangiapane,0,0,0,0,0,0,0,8478233,L,20242025,L,0,Andrew Mangiapane,0,0.0,WSH,951.0
1,2.79,,0,,0,1,5,13.99,0,0.0,Nugent-Hopkins,0,0,0,0,1,1,0,8476454,C,20242025,L,2,Ryan Nugent-Hopkins,0,0.0,EDM,1286.0
1,2.59,,0,,0,1,2,5.19,0,0.0,Bouchard,0,0,0,0,2,2,0,8480803,D,20242025,R,6,Evan Bouchard,0,0.0,EDM,1387.0
0,0.0,0.0,0,0.0,0,1,0,0.0,1,3.87,Dubois,0,0,0,0,0,0,0,8479400,L,20242025,L,0,Pierre-Luc Dubois,0,0.0,WSH,930.0
0,0.0,0.0,0,0.0,1,1,1,2.53,0,0.0,Draisaitl,0,0,1,0,1,2,0,8477934,C,20242025,L,2,Leon Draisaitl,1,2.53,EDM,1421.0
0,0.0,,0,,0,1,1,4.27,0,0.0,Perry,0,0,0,0,0,0,0,8470621,R,20242025,R,1,Corey Perry,0,0.0,EDM,842.0
0,0.0,,0,,0,1,1,2.89,0,0.0,Hyman,0,0,0,0,2,2,0,8475786,L,20242025,R,0,Zach Hyman,0,0.0,EDM,1242.0
0,0.0,,0,,0,1,1,3.64,2,7.29,Duhaime,0,0,0,0,1,1,0,8479520,R,20242025,L,0,Brandon Duhaime,0,0.0,WSH,987.0
0,0.0,0.0,0,0.0,0,1,0,0.0,0,0.0,Carlson,0,0,0,0,1,1,0,8474590,D,20242025,R,1,John Carlson,0,0.0,WSH,1363.0
2,6.09,,0,,0,1,4,12.18,1,3.04,Chychrun,0,0,0,0,1,1,0,8479345,D,20242025,L,0,Jakob Chychrun,1,3.04,WSH,1182.0
0,0.0,,0,,0,1,1,4.04,0,0.0,Janmark,0,0,0,0,1,1,0,8477406,C,20242025,L,0,Mattias Janmark,0,0.0,EDM,889.0
0,0.0,,0,,0,1,1,3.41,2,6.82,Sandin,0,0,0,0,0,0,0,8480873,D,20242025,L,0,Rasmus Sandin,1,3.41,WSH,1055.0
3,10.24,,0,,0,1,1,3.41,0,0.0,Dowd,0,0,0,0,0,0,0,8475343,C,20242025,R,0,Nic Dowd,1,3.41,WSH,1054.0
0,0.0,,0,,0,1,1,11.42,1,11.42,Philp,0,0,0,0,0,0,0,8481491,C,20242025,R,2,Noah Philp,0,0.0,EDM,315.0
1,6.76,,0,,0,1,1,6.76,0,0.0,Raddysh,0,0,0,0,0,0,0,8479390,R,20242025,R,0,Taylor Raddysh,0,0.0,WSH,532.0
0,0.0,,0,,0,1,1,4.53,0,0.0,Brown,0,0,0,0,1,1,0,8477015,R,20242025,R,1,Connor Brown,0,0.0,EDM,794.0
1,3.34,0.0,0,0.0,0,1,1,3.34,0,0.0,Protas,0,0,0,0,2,2,0,8481656,C,20242025,L,0,Aliaksei Protas,0,0.0,WSH,1076.0
0,0.0,0.0,0,0.0,0,1,0,0.0,0,0.0,Nurse,0,0,0,0,2,2,0,8477498,D,20242025,L,3,Darnell Nurse,0,0.0,EDM,1379.0
0,0.0,,0,,0,1,4,14.4,0,0.0,Arvidsson,0,0,0,0,1,1,0,8478042,L,20242025,R,1,Viktor Arvidsson,1,3.6,EDM,1000.0
2,6.49,,0,,0,1,1,3.24,2,6.49,Wilson,0,0,0,1,3,4,0,8476880,R,20242025,R,0,Tom Wilson,0,0.0,WSH,1108.0
1,4.29,,0,,0,1,1,4.29,0,0.0,Stecher,0,0,0,0,1,1,0,8479442,D,20242025,R,1,Troy Stecher,1,4.29,EDM,839.0
0,0.0,,0,,0,1,0,0.0,4,17.12,Emberson,0,0,0,0,0,0,0,8480834,D,20242025,R,1,Ty Emberson,0,0.0,EDM,841.0
2,5.56,,0,,0,1,0,0.0,0,0.0,Fehervary,0,0,0,0,0,0,0,8480796,D,20242025,L,0,Martin Fehervary,0,0.0,WSH,1294.0
1,7.91,,0,,0,1,0,0.0,1,7.91,Frank,0,0,0,0,0,0,0,8483573,C,20242025,R,1,Ethen Frank,0,0.0,WSH,455.0
0,0.0,,0,,0,1,1,2.62,0,0.0,Ekholm,0,0,0,0,1,1,0,8475218,D,20242025,L,2,Mattias Ekholm,0,0.0,EDM,1374.0
2,6.95,,0,,0,1,1,3.47,0,0.0,Forbort,0,0,0,0,0,0,0,8475762,D,20242025,L,2,Derek Forbort,0,0.0,VAN,1035.0
0,0.0,,0,,0,1,1,9.27,0,0.0,Lafferty,0,0,0,0,0,0,0,8478043,C,20242025,R,0,Sam Lafferty,0,0.0,BUF,388.0
0,0.0,,0,,0,1,2,6.74,3,10.12,Suter,0,0,0,0,0,0,0,8480459,C,20242025,L,2,Pius Suter,0,0.0,VAN,1067.0
3,10.19,0.0,0,0.0,0,1,0,0.0,0,0.0,Soucy,0,0,0,0,0,0,0,8477369,D,20242025,L,0,Carson Soucy,0,0.0,VAN,1059.0
1,2.6,,0,,0,1,1,2.6,0,0.0,Power,0,0,0,0,0,0,0,8482671,D,20242025,L,2,Owen Power,0,0.0,BUF,1381.0
2,7.45,,0,,0,1,1,3.72,1,3.72,Kozak,0,0,0,1,1,2,0,8482896,C,20242025,L,1,Tyson Kozak,0,0.0,BUF,966.0
0,0.0,,0,,0,1,3,10.82,2,7.21,Cozens,0,0,0,0,1,2,0,8481528,C,20242025,R,0,Dylan Cozens,0,0.0,BUF,998.0
0,0.0,,0,,0,1,0,0.0,0,0.0,Friedman,0,0,0,0,1,1,0,8478017,D,20242025,R,0,Mark Friedman,0,0.0,VAN,901.0
1,3.03,,0,,0,1,2,6.06,0,0.0,Tuch,0,0,0,0,1,1,0,8477949,R,20242025,R,0,Alex Tuch,1,3.03,BUF,1187.0
0,0.0,,0,,0,1,1,6.23,1,6.23,Hoglander,0,0,0,0,0,0,0,8481535,L,20242025,L,0,Nils Hoglander,0,0.0,VAN,577.0
0,0.0,,0,,0,1,1,3.1,1,3.1,Garland,0,0,0,0,0,0,0,8478856,R,20242025,R,0,Conor Garland,0,0.0,VAN,1158.0
1,3.11,,0,,1,1,2,6.22,0,0.0,Thompson,0,0,0,1,0,1,0,8479420,C,20242025,R,2,Tage Thompson,0,0.0,BUF,1157.0
1,2.29,0.0,0,0.0,0,1,2,4.58,0,0.0,Hughes,0,0,0,0,2,2,0,8480800,D,20242025,L,2,Quinn Hughes,0,0.0,VAN,1570.0
1,2.96,0.0,0,0.0,0,1,3,8.89,1,2.96,Miller,0,0,0,0,0,0,0,8476468,C,20242025,L,0,J.T. Miller,0,0.0,VAN,1214.0
1,3.43,0.0,0,0.0,0,1,0,0.0,1,3.43,Boeser,0,0,0,0,1,1,0,8478444,R,20242025,R,1,Brock Boeser,1,3.43,VAN,1048.0
0,0.0,,0,,0,1,3,8.29,4,11.05,Krebs,0,0,0,0,0,0,0,8481522,C,20242025,L,0,Peyton Krebs,0,0.0,BUF,1302.0
1,4.43,,0,,0,1,1,4.43,0,0.0,Blueger,0,0,0,0,0,0,0,8476927,C,20242025,L,0,Teddy Blueger,0,0.0,VAN,812.0
1,3.35,,0,,0,1,0,0.0,0,0.0,Pettersson,0,0,0,0,0,0,0,8480012,C,20242025,L,1,Elias Pettersson,1,3.35,VAN,1074.0
0,0.0,,0,,0,1,0,0.0,1,4.27,Heinen,0,0,0,0,0,0,0,8478046,L,20242025,L,0,Danton Heinen,1,4.27,VAN,843.0
0,0.0,0.0,0,0.0,0,1,0,0.0,2,6.74,Kulich,0,0,0,0,4,4,0,8483468,C,20242025,L,0,Jiri Kulich,0,0.0,BUF,1067.0
1,6.19,,0,,0,1,0,0.0,0,0.0,Sasson,0,0,0,0,0,0,0,8484136,C,20242025,L,0,Max Sasson,0,0.0,VAN,581.0
2,5.27,,0,,0,1,0,0.0,0,0.0,Byram,0,0,0,0,3,3,0,8481524,D,20242025,L,2,Bowen Byram,0,0.0,BUF,1364.0
0,0.0,0.0,0,0.0,0,1,5,12.94,0,0.0,Dahlin,0,0,1,0,0,1,0,8480839,D,20242025,L,1,Rasmus Dahlin,1,2.58,BUF,1390.0
1,3.39,,0,,0,1,0,0.0,0,0.0,Desharnais,0,0,0,0,0,0,0,8479576,D,20242025,R,2,Vincent Desharnais,0,0.0,VAN,1059.0
1,3.45,,0,,0,1,1,3.45,0,0.0,Benson,0,0,0,0,1,1,0,8484145,L,20242025,L,0,Zach Benson,0,0.0,BUF,1041.0
1,3.3,,0,,0,1,0,0.0,0,0.0,Samuelsson,0,0,0,0,1,1,0,8480807,D,20242025,L,1,Mattias Samuelsson,0,0.0,BUF,1090.0
0,0.0,,0,,0,1,0,0.0,1,5.82,Di Giuseppe,0,0,0,0,1,1,0,8476858,L,20242025,L,1,Phillip Di Giuseppe,0,0.0,VAN,618.0
0,0.0,,0,,0,1,0,0.0,4,30.76,Malenstyn,0,0,0,0,0,0,0,8479359,L,20242025,L,0,Beck Malenstyn,0,0.0,BUF,468.0
0,0.0,,0,,0,1,0,0.0,5,19.41,Sherwood,0,0,0,0,0,0,0,8480748,L,20242025,R,0,Kiefer Sherwood,0,0.0,VAN,927.0
0,0.0,,0,,0,1,0,0.0,0,0.0,Hronek,0,0,0,0,1,1,0,8479425,D,20242025,R,1,Filip Hronek,0,0.0,VAN,1411.0
0,0.0,,0,,0,1,0,0.0,1,3.33,Quinn,0,0,0,0,0,0,0,8482097,R,20242025,R,0,Jack Quinn,1,3.33,BUF,1078.0
1,7.69,,0,,0,1,0,0.0,1,7.69,Gilbert,0,0,1,0,0,1,0,8478502,D,20242025,L,0,Dennis Gilbert,0,0.0,BUF,468.0
0,0.0,0.0,0,0.0,0,1,1,2.83,0,0.0,Peterka,0,0,0,0,0,0,0,8482175,R,20242025,L,2,JJ Peterka,0,0.0,BUF,1268.0
0,0.0,,0,,0,1,1,5.97,0,0.0,Jokiharju,0,0,0,0,0,0,0,8480035,D,20242025,R,1,Henri Jokiharju,0,0.0,BUF,603.0
1,5.42,,0,,0,1,1,5.42,4,21.68,Clifton,0,0,0,0,0,0,0,8477365,D,20242025,R,0,Connor Clifton,0,0.0,BUF,664.0
0,0.0,,0,,0,1,0,0.0,1,3.95,DeBrusk,0,0,0,0,2,2,0,8478498,L,20242025,L,0,Jake DeBrusk,0,0.0,VAN,911.0
3,7.75,,0,,0,1,0,0.0,0,0.0,LaCombe,0,0,0,0,0,0,0,8481605,D,20242025,L,4,Jackson LaCombe,0,0.0,ANA,1392.0
0,0.0,,0,,0,1,0,0.0,3,12.34,Boqvist,0,0,0,0,1,1,0,8480003,C,20242025,L,1,Jesper Boqvist,0,0.0,FLA,875.0
1,3.69,0.0,0,0.0,0,1,1,3.69,0,0.0,Strome,0,1,0,0,0,1,0,8476458,C,20242025,R,1,Ryan Strome,0,0.0,ANA,974.0
3,7.68,0.0,0,0.0,0,1,1,2.56,2,5.12,Gudas,0,0,0,0,3,3,0,8475462,D,20242025,R,0,Radko Gudas,1,2.56,ANA,1405.0
2,8.31,,0,,0,1,0,0.0,1,4.15,Zellweger,0,0,0,0,0,0,0,8482803,D,20242025,L,0,Olen Zellweger,0,0.0,ANA,866.0
0,0.0,,0,,0,1,1,2.86,4,11.45,Trouba,0,0,0,0,2,2,0,8476885,D,20242025,R,3,Jacob Trouba,0,0.0,"NYR,ANA",1257.0
0,0.0,,0,,0,1,0,0.0,0,0.0,Killorn,0,0,0,0,1,1,0,8473986,L,20242025,L,1,Alex Killorn,0,0.0,ANA,1036.0
0,0.0,,0,,0,1,0,0.0,0,0.0,Balinskis,0,0,0,0,1,1,0,8484304,D,20242025,L,0,Uvis Balinskis,0,0.0,FLA,999.0
3,14.17,,0,,0,1,1,4.72,0,0.0,Rodrigues,0,0,0,0,1,1,0,8478542,C,20242025,R,0,Evan Rodrigues,0,0.0,FLA,762.0
1,2.7,,0,,0,1,2,5.4,1,2.7,Schmidt,0,0,0,0,0,0,0,8477220,D,20242025,L,1,Nate Schmidt,1,2.7,FLA,1331.0
0,0.0,0.0,0,0.0,0,1,1,4.07,1,4.07,Verhaeghe,0,1,0,0,0,1,0,8477409,C,20242025,L,1,Carter Verhaeghe,0,0.0,FLA,884.0
0,0.0,,0,,0,1,2,7.71,0,0.0,Gauthier,0,0,0,0,1,1,0,8483445,L,20242025,L,1,Cutter Gauthier,0,0.0,ANA,933.0
2,6.98,0.0,0,0.0,0,1,0,0.0,0,0.0,Terry,0,0,0,0,0,0,0,8478873,R,20242025,R,0,Troy Terry,0,0.0,ANA,1031.0
0,0.0,,0,,0,1,0,0.0,0,0.0,Carlsson,0,0,0,0,0,0,0,8484153,C,20242025,L,1,Leo Carlsson,0,0.0,ANA,937.0
0,0.0,,0,,0,1,1,3.92,3,11.76,Lundell,0,0,0,0,1,1,0,8482113,C,20242025,L,1,Anton Lundell,0,0.0,FLA,918.0
2,6.72,,0,,0,1,1,3.36,3,10.08,Dumoulin,0,0,0,0,2,2,0,8475208,D,20242025,L,0,Brian Dumoulin,0,0.0,ANA,1071.0
2,7.65,,0,,0,1,1,3.82,0,0.0,Fabbri,0,0,0,0,1,1,0,8477952,C,20242025,L,0,Robby Fabbri,0,0.0,ANA,941.0
0,0.0,,0,,0,1,0,0.0,2,14.66,Nesterenko,0,0,0,0,2,2,0,8481754,C,20242025,L,1,Nikita Nesterenko,0,0.0,ANA,491.0
0,0.0,,0,,0,1,0,0.0,1,5.13,Harkins,0,0,0,0,0,0,0,8478424,C,20242025,L,0,Jansen Harkins,0,0.0,ANA,701.0
1,3.52,,0,,1,1,2,7.05,0,0.0,Vatrano,0,0,0,0,1,1,0,8478366,R,20242025,L,0,Frank Vatrano,0,0.0,ANA,1020.0
2,7.48,,0,,0,1,0,0.0,1,3.74,Bjornfot,0,0,0,0,0,0,0,8481600,D,20242025,L,0,Tobias Bjornfot,1,3.74,FLA,962.0
0,0.0,0.0,0,0.0,0,1,1,3.24,0,0.0,Tkachuk,0,0,0,0,1,1,0,8479314,L,20242025,L,2,Matthew Tkachuk,0,0.0,FLA,1108.0
0,0.0,,0,,0,1,1,3.2,0,0.0,Reinhart,0,0,0,0,2,2,0,8477933,C,20242025,R,1,Sam Reinhart,1,3.2,FLA,1123.0
2,6.49,,0,,0,1,0,0.0,2,6.49,Kulikov,0,0,0,0,0,0,0,8475179,D,20242025,L,1,Dmitry Kulikov,0,0.0,FLA,1109.0
1,3.04,0.0,0,0.0,0,1,2,6.09,1,3.04,Barkov,0,0,0,0,1,1,0,8477493,C,20242025,L,0,Aleksander Barkov,0,0.0,FLA,1181.0
0,0.0,,0,,0,1,1,3.79,1,3.79,McTavish,0,0,0,0,0,0,0,8482745,C,20242025,L,0,Mason McTavish,0,0.0,ANA,948.0
0,0.0,,0,,0,1,3,11.39,0,0.0,Zegras,0,0,0,0,1,1,0,8481533,C,20242025,L,1,Trevor Zegras,0,0.0,ANA,948.0
1,3.54,,0,,0,1,1,3.54,2,7.09,Mintyukov,0,0,0,0,1,1,0,8483490,D,20242025,L,1,Pavel Mintyukov,0,0.0,ANA,1015.0
1,2.84,0.0,0,0.0,0,1,2,5.69,1,2.84,Mikkola,0,0,0,0,0,0,0,8478859,D,20242025,L,2,Niko Mikkola,0,0.0,FLA,1264.0
1,4.5,0.0,0,0.0,0,1,1,4.5,1,4.5,Nosek,0,0,0,0,0,0,0,8477931,L,20242025,L,0,Tomas Nosek,0,0.0,FLA,799.0
0,0.0,0.0,0,0.0,0,1,0,0.0,0,0.0,Greer,0,0,0,0,0,0,0,8478421,L,20242025,L,2,A.J. Greer,0,0.0,FLA,736.0
2,8.39,0.0,0,0.0,0,1,1,4.19,0,0.0,Samoskevich,1,0,0,0,0,1,0,8482713,R,20242025,R,1,Mackie Samoskevich,0,0.0,FLA,858.0
0,0.0,,0,,0,1,0,0.0,0,0.0,Bennett,0,0,0,0,1,1,0,8477935,C,20242025,L,2,Sam Bennett,1,4.06,FLA,885.0
1,4.65,,0,,0,1,0,0.0,0,0.0,Luostarinen,0,0,0,0,0,0,0,8480185,C,20242025,L,0,Eetu Luostarinen,0,0.0,FLA,774.0
1,2.97,,0,,0,1,0,0.0,1,2.97,Forsling,0,0,1,0,1,2,0,8478055,D,20242025,L,2,Gustav Forsling,0,0.0,FLA,1211.0
0,0.0,,0,,0,1,0,0.0,2,10.54,Leason,0,0,0,0,1,1,0,8481517,R,20242025,R,1,Brett Leason,0,0.0,ANA,683.0
