assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
0,0,0, ,0,1,0,Kreider,0,0,8475184,1,0,0.0,L,0,0,20242025,0,0,0.0,L,1,Chris Kreider,NYR,1026.0
1,0,0,0.77777,0,1,0,Zibanejad,0,0,8476459,0,1,1.0,C,0,1,20242025,0,0,0.0,R,2,Mika Zibanejad,NYR,1037.0
0,0,0, ,0,1,1,Panarin,0,0,8478550,1,1,1.0,L,1,1,20242025,0,0,0.2,R,5,Artemi Panarin,NYR,1103.0
1,0,0, ,0,1,0,Miller,0,0,8480817,0,1,1.0,D,0,1,20242025,0,0, ,L,0,K'Andre Miller,NYR,1384.0
0,0,0, ,0,1,0,Matinpalo,0,2,8484321,-2,0,0.0,D,0,0,20242025,0,0,0.0,R,2,Nikolas Matinpalo,OTT,850.0
0,1,1, ,0,1,1,Rempe,0,4,8482460,1,1,1.0,C,0,0,20242025,0,0,0.25,R,4,Matt Rempe,NYR,552.0
1,0,1,0.0,0,1,0,Edstrom,0,0,8481726,1,1,1.0,C,0,0,20242025,0,0, ,L,0,Adam Edstrom,NYR,703.0
0,0,0, ,0,1,0,Borgen,0,2,8478840,0,0,0.0,D,0,0,20242025,0,0, ,R,0,Will Borgen,SEA,1083.0
1,0,1,0.47058,0,1,0,Trocheck,0,0,8476389,1,1,1.0,C,0,0,20242025,0,0,0.0,R,4,Vincent Trocheck,NYR,1084.0
0,0,0, ,0,1,0,Jensen,0,0,8475324,0,0,0.0,D,0,0,20242025,0,0, ,R,0,Nick Jensen,OTT,1148.0
0,0,0, ,0,1,0,Sanderson,0,0,8482105,-1,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Jake Sanderson,OTT,1241.0
1,0,1, ,0,1,0,Schneider,0,0,8482073,1,1,1.0,D,0,0,20242025,0,0,0.0,R,3,Braden Schneider,NYR,1109.0
0,0,0,0.66666,0,1,0,Pinto,0,2,8481596,0,0,0.0,C,0,0,20242025,0,0,0.0,R,2,Shane Pinto,OTT,1175.0
0,0,0, ,0,1,0,Zub,0,0,8482245,-1,0,0.0,D,0,0,20242025,0,0,0.0,R,1,Artem Zub,OTT,1330.0
0,0,0, ,0,1,0,Batherson,0,0,8480208,-1,0,0.0,R,0,0,20242025,0,0, ,R,0,Drake Batherson,OTT,1031.0
0,0,0,0.5,0,1,0,Amadio,0,2,8478020,0,0,0.0,R,0,0,20242025,0,0, ,R,0,Michael Amadio,OTT,921.0
0,0,0,0.0,0,1,0,Stützle,0,2,8482116,-1,0,0.0,C,0,0,20242025,0,0, ,L,0,Tim Stützle,OTT,1159.0
0,0,0,0.57142,0,1,0,Giroux,0,0,8473512,-2,0,0.0,R,0,0,20242025,0,0,0.0,R,1,Claude Giroux,OTT,907.0
0,0,0,0.4,0,1,0,Chytil,0,2,8480078,1,0,0.0,C,0,0,20242025,0,0,0.0,L,1,Filip Chytil,NYR,1109.0
0,0,0,0.375,0,1,0,Ostapchuk,0,0,8482859,-1,0,0.0,C,0,0,20242025,0,0, ,L,0,Zack Ostapchuk,OTT,755.0
0,0,0, ,0,1,0,Cousins,0,0,8476393,-1,0,0.0,C,0,0,20242025,0,0, ,L,0,Nick Cousins,OTT,788.0
0,0,0, ,0,1,0,Smith,0,0,8475191,0,0,0.0,R,0,0,20242025,0,0,0.0,L,1,Reilly Smith,NYR,925.0
0,0,0,0.0,0,1,1,Cuylle,0,0,8482157,0,1,1.0,L,1,1,20242025,0,0,0.33333,L,3,Will Cuylle,NYR,1020.0
2,0,1, ,0,1,0,Fox,0,0,8479323,2,2,2.0,D,0,1,20242025,0,0,0.0,R,1,Adam Fox,NYR,1229.0
1,0,1, ,0,1,0,Vaakanainen,0,0,8480001,1,1,1.0,D,0,0,20242025,0,0, ,L,0,Urho Vaakanainen,ANA,989.0
0,0,0,0.25,0,1,0,Norris,0,0,8480064,-1,0,0.0,C,0,0,20242025,0,0, ,L,0,Josh Norris,OTT,227.0
0,0,0, ,0,1,0,Highmore,0,0,8478146,-1,0,0.0,C,0,0,20242025,0,0,0.0,L,4,Matthew Highmore,OTT,793.0
0,0,0,0.25,0,1,0,Greig,0,0,8482092,-1,0,0.0,C,0,0,20242025,0,0,0.0,L,1,Ridly Greig,OTT,1076.0
0,0,0,0.0,0,1,0,Tkachuk,0,6,8480801,0,0,0.0,L,0,0,20242025,0,0,0.0,L,4,Brady Tkachuk,OTT,1004.0
0,0,0, ,0,1,0,Chabot,0,0,8478469,0,0,0.0,D,0,0,20242025,0,0,0.0,L,2,Thomas Chabot,OTT,1532.0
0,0,0, ,0,1,0,Lindgren,0,0,8479324,2,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Ryan Lindgren,NYR,1054.0
0,0,0, ,0,1,0,Kleven,0,0,8482095,-2,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Tyler Kleven,OTT,882.0
0,0,0,0.41666,0,1,0,Copp,0,0,8477429,0,0,0.0,C,0,0,20242025,0,0,0.0,L,2,Andrew Copp,DET,895.0
0,0,0,0.46666,0,1,0,Frost,0,0,8480028,0,0,0.0,C,0,0,20242025,0,0, ,L,0,Morgan Frost,PHI,1153.0
0,1,1, ,0,1,1,Chiarot,0,0,8475279,0,1,1.0,D,0,0,20242025,0,0,0.25,L,4,Ben Chiarot,DET,1416.0
0,0,0, ,0,1,0,Kane,0,0,8474141,-1,0,0.0,R,0,0,20242025,0,0,0.0,L,1,Patrick Kane,DET,943.0
0,0,0,0.26666,0,1,0,Compher,0,0,8477456,-1,0,0.0,L,0,0,20242025,0,0, ,R,0,J.T. Compher,DET,996.0
0,0,0, ,0,1,0,Drysdale,0,0,8482142,0,0,0.0,D,0,0,20242025,0,0, ,R,0,Jamie Drysdale,PHI,1210.0
0,0,0, ,0,1,0,Seider,0,0,8481542,-1,0,0.0,D,0,0,20242025,0,0,0.0,R,2,Moritz Seider,DET,1640.0
0,1,1, ,1,1,1,Ristolainen,1,0,8477499,1,1,1.0,D,0,0,20242025,0,0,0.25,R,4,Rasmus Ristolainen,PHI,1241.0
0,0,0, ,0,1,0,DeBrincat,0,0,8479337,-2,0,0.0,R,0,0,20242025,0,0,0.0,R,3,Alex DeBrincat,DET,930.0
0,0,0,0.66666,0,1,0,Rasmussen,0,0,8479992,0,0,0.0,C,0,0,20242025,0,0,0.0,L,1,Michael Rasmussen,DET,817.0
1,0,1,0.81818,0,1,0,Couturier,0,0,8476461,1,1,1.0,C,0,0,20242025,0,0,0.0,L,2,Sean Couturier,PHI,987.0
0,0,0, ,0,1,0,York,0,0,8481546,0,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Cam York,PHI,1217.0
0,0,0, ,0,1,0,Edvinsson,0,0,8482762,0,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Simon Edvinsson,DET,1332.0
1,1,2, ,0,1,1,Farabee,0,0,8480797,2,2,2.0,L,0,0,20242025,0,0,1.0,L,1,Joel Farabee,PHI,886.0
1,0,1, ,0,1,0,Tippett,0,0,8480015,1,1,1.0,R,0,0,20242025,0,0, ,R,0,Owen Tippett,PHI,1231.0
0,0,0, ,0,1,0,Holl,0,0,8475718,0,0,0.0,D,0,0,20242025,0,0, ,R,0,Justin Holl,DET,992.0
0,0,0, ,0,1,0,Lycksell,0,0,8480245,0,0,0.0,R,0,0,20242025,0,0, ,L,0,Olle Lycksell,PHI,727.0
0,0,0, ,0,1,0,Brink,0,0,8481553,-1,0,0.0,R,0,0,20242025,0,0,0.0,R,3,Bobby Brink,PHI,1003.0
0,0,0, ,0,1,0,Zamula,0,0,8481178,0,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Egor Zamula,PHI,1116.0
0,0,0, ,0,1,0,Foerster,0,0,8482159,-1,0,0.0,R,0,0,20242025,0,0, ,R,0,Tyson Foerster,PHI,880.0
1,0,1, ,0,1,0,Raymond,0,0,8482078,1,1,1.0,L,0,0,20242025,0,0,0.0,R,2,Lucas Raymond,DET,1063.0
0,0,0, ,0,1,0,Sanheim,0,0,8477948,0,0,0.0,D,0,0,20242025,0,0,0.0,L,3,Travis Sanheim,PHI,1468.0
0,0,0,0.0,0,1,0,Hathaway,0,0,8477903,0,0,0.0,R,0,0,20242025,0,0,0.0,R,1,Garnet Hathaway,PHI,731.0
0,0,0, ,0,1,0,Berggren,0,0,8481013,0,0,0.0,R,0,0,20242025,0,0, ,L,0,Jonatan Berggren,DET,823.0
0,0,0, ,0,1,0,Gustafsson,0,0,8476979,0,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Erik Gustafsson,DET,953.0
0,0,0, ,0,1,0,Fischer,0,0,8478432,0,0,0.0,R,0,0,20242025,0,0, ,R,0,Christian Fischer,DET,923.0
0,0,0, ,0,1,0,Konecny,0,0,8478439,0,0,0.0,R,0,0,20242025,0,0,0.0,R,1,Travis Konecny,PHI,1266.0
0,0,0, ,0,1,0,Johansson,0,0,8481607,0,0,0.0,D,0,0,20242025,0,0,0.0,L,2,Albert Johansson,DET,1153.0
1,0,1,0.76923,0,1,0,Larkin,0,2,8477946,1,1,1.0,C,0,0,20242025,0,0,0.0,L,6,Dylan Larkin,DET,1153.0
0,0,0, ,0,1,0,Kasper,0,0,8483464,1,0,0.0,C,0,0,20242025,0,0,0.0,L,2,Marco Kasper,DET,948.0
1,0,1, ,0,1,0,Michkov,0,0,8484387,1,1,1.0,R,0,0,20242025,0,0,0.0,L,4,Matvei Michkov,PHI,944.0
0,0,0, ,0,1,0,Seeler,0,0,8476372,0,0,0.0,D,0,0,20242025,0,0, ,L,0,Nick Seeler,PHI,1161.0
0,0,0, ,0,1,0,Soderblom,0,0,8481725,0,0,0.0,L,0,0,20242025,0,0,0.0,L,1,Elmer Soderblom,DET,834.0
0,0,0,0.2,0,1,0,Abols,0,0,8479022,0,0,0.0,C,0,0,20242025,0,0,0.0,L,2,Rodrigo Abols,PHI,639.0
0,0,0,0.42857,0,1,0,Cates,0,0,8480220,-1,0,0.0,L,0,0,20242025,0,0,0.0,L,3,Noah Cates,PHI,962.0
0,0,0, ,0,1,0,Tarasenko,0,0,8475765,-1,0,0.0,R,0,0,20242025,0,0, ,L,0,Vladimir Tarasenko,DET,891.0
0,0,0,0.4,0,1,1,Svechkov,0,0,8482768,1,1,1.0,C,1,1,20242025,0,0,0.25,L,4,Fedor Svechkov,NSH,808.0
0,0,0, ,0,1,0,Kovalenko,0,0,8481042,-1,0,0.0,R,0,0,20242025,0,0, ,L,0,Nikolai Kovalenko,COL,696.0
0,0,0, ,0,1,0,Smith,0,0,8482062,-2,0,0.0,R,0,0,20242025,0,0, ,L,0,Cole Smith,NSH,867.0
1,0,1,0.0,0,1,0,Smith,0,2,8484227,1,1,1.0,C,0,0,20242025,0,0, ,R,0,Will Smith,SJS,891.0
0,0,0,0.0,0,1,0,Nyquist,0,0,8474679,-1,0,0.0,R,0,0,20242025,0,0, ,L,0,Gustav Nyquist,NSH,919.0
0,0,0, ,0,1,0,Hinostroza,0,2,8476994,-1,0,0.0,C,0,0,20242025,0,0,0.0,R,1,Vinnie Hinostroza,NSH,518.0
0,0,0, ,0,1,0,Liljegren,0,0,8480043,-1,0,0.0,D,0,0,20242025,0,0,0.0,R,2,Timothy Liljegren,TOR,1151.0
2,1,2, ,0,1,1,Novak,0,0,8478438,2,3,3.0,C,0,1,20242025,0,0,0.5,L,2,Tommy Novak,NSH,808.0
