blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,gamesPlayed,giveaways,giveawaysPer60,hits,hitsPer60,lastName,missedShotCrossbar,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,playerId,positionCode,seasonId,shootsCatches,shotAttemptsBlocked,skaterFullName,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame
4,5.26,0.0,0,0.0,1,4,3,3.94,9,11.83,Chibrikov,0,0,1,0,2,3,0,8482787,R,20242025,L,1,Nikita Chibrikov,1,1.31,WPG,684.25
12,1.67,0.0,0,0.0,0,31,16,2.22,21,2.92,Kulich,0,0,2,3,23,28,1,8483468,C,20242025,L,33,Jiri Kulich,9,1.25,BUF,833.48
43,4.07,1.0,0,1.0,0,42,41,3.88,102,9.67,Xhekaj,0,0,1,0,21,22,0,8482964,D,20242025,L,41,Arber Xhekaj,10,0.94,MTL,904.04
66,4.05,1.0,1,2.0,1,48,48,2.94,105,6.44,Ferraro,0,0,1,0,26,27,0,8479983,D,20242025,L,45,Mario Ferraro,28,1.71,SJS,1222.18
17,3.53,0.0,0,0.0,0,28,16,3.32,76,15.81,Dewar,0,0,1,0,8,10,0,8480980,C,20242025,L,15,Connor Dewar,3,0.62,TOR,617.78
9,1.8,0.0,0,0.0,0,24,9,1.8,13,2.61,Texier,0,1,0,0,12,13,0,8480074,C,20242025,L,14,Alexandre Texier,3,0.6,STL,746.95
33,2.14,0.0,1,1.0,1,46,55,3.57,62,4.03,Orlov,4,2,2,8,34,50,0,8475200,D,20242025,L,66,Dmitry Orlov,14,0.91,CAR,1202.36
71,4.75,1.0,0,1.0,1,43,57,3.81,27,1.8,Severson,0,3,3,0,25,31,0,8476923,D,20242025,R,44,Damon Severson,21,1.4,CBJ,1249.95
19,1.71,0.0,0,0.0,0,46,57,5.14,43,3.88,Gauthier,0,7,1,4,59,71,1,8483445,L,20242025,L,55,Cutter Gauthier,11,0.99,ANA,866.5
12,1.84,0.0,0,0.0,0,31,13,1.99,27,4.14,Tomasino,0,2,0,0,15,17,0,8481577,R,20242025,R,15,Philip Tomasino,6,0.92,NSH,756.58
3,3.06,0.0,0,0.0,0,6,5,5.11,14,14.31,Nesterenko,0,0,1,0,1,2,0,8481754,C,20242025,L,3,Nikita Nesterenko,0,0.0,ANA,586.83
26,2.86,0.0,2,2.0,1,35,23,2.53,58,6.38,Gourde,0,2,1,0,23,26,0,8476826,C,20242025,L,19,Yanni Gourde,11,1.21,SEA,934.05
36,2.6,0.0,0,0.0,1,44,60,4.34,54,3.9,Kesselring,0,4,2,2,36,44,1,8480891,D,20242025,R,68,Michael Kesselring,14,1.01,UTA,1130.56
102,7.02,0.0,0,0.0,0,46,57,3.92,152,10.47,Gudas,0,0,1,0,27,28,0,8475462,D,20242025,R,62,Radko Gudas,3,0.2,ANA,1136.06
35,2.24,2.0,4,6.0,2,44,59,3.77,27,1.72,Hagel,1,5,2,0,38,46,0,8479542,L,20242025,L,67,Brandon Hagel,15,0.96,TBL,1277.93
8,0.99,0.0,0,0.0,1,42,22,2.74,62,7.73,Samoskevich,0,2,2,1,36,41,0,8482713,R,20242025,R,28,Mackie Samoskevich,8,0.99,FLA,687.07
10,1.25,0.0,0,0.0,2,41,17,2.14,44,5.54,Hoglander,0,1,1,0,17,19,0,8481535,L,20242025,L,13,Nils Hoglander,8,1.0,VAN,697.04
10,4.13,0.0,0,0.0,0,9,5,2.06,1,0.41,Nemec,1,1,0,0,3,5,0,8483495,D,20242025,R,9,Simon Nemec,4,1.65,NJD,967.22
25,1.54,0.0,1,1.0,2,48,43,2.65,42,2.59,Crosby,0,8,2,1,58,69,2,8471675,C,20242025,L,56,Sidney Crosby,17,1.05,PIT,1212.47
5,2.49, ,0, ,0,11,4,1.99,16,7.98,Bains,0,0,1,1,2,4,0,8483395,L,20242025,L,4,Arshdeep Bains,1,0.49,VAN,656.18
72,4.27,1.0,1,2.0,3,40,64,3.8,35,2.07,Josi,3,3,1,3,53,63,0,8474600,D,20242025,L,102,Roman Josi,20,1.18,NSH,1515.35
53,3.5,1.0,1,2.0,1,37,47,3.1,43,2.84,Dahlin,0,1,4,2,33,40,1,8480839,D,20242025,L,91,Rasmus Dahlin,15,0.99,BUF,1472.1
